"id","title","input","release_date","mpaa_rating","imdb_rating","num_votes","genre_drama","genre_comedy","genre_action","genre_romance","genre_adventure","genre_thriller"
"/title/tt0138304/","The Astronaut's Wife","control","1999-08-27","R","5.3",48876,1,0,0,0,0,1
"/title/tt0406310/","Van Helsing: The London Assignment","control","2004-05-11","NOT RATED","6.2",2670,0,0,1,0,0,0
"/title/tt0976051/","The Reader","control","2009-01-30","R","7.6",208008,1,0,0,1,0,0
"/title/tt0115683/","Bio-Dome","control","1996-01-12","PG-13","4.4",23234,0,1,0,0,0,0
"/title/tt0156934/","Random Hearts","control","1999-10-08","R","5.1",18073,1,0,0,1,0,1
"/title/tt0959337/","Revolutionary Road","control","2009-01-23","R","7.3",167166,1,0,0,1,0,0
"/title/tt0421715/","The Curious Case of Benjamin Button","control","2008-12-25","PG-13","7.8",509906,1,0,0,1,1,0
"/title/tt0116242/","Everyone Says I Love You","control","1997-01-17","R","6.8",32384,0,1,0,1,0,0
"/title/tt0118880/","Con Air","control","1997-06-06","R","6.8",244683,0,0,1,0,0,1
"/title/tt0338348/","The Polar Express","control","2004-11-10","G","6.6",142240,0,0,0,0,1,0
"/title/tt1951265/","The Hunger Games: Mockingjay - Part 1","control","2014-11-21","PG-13","6.7",354176,0,0,1,0,1,0
"/title/tt0118698/","Bent","control","1997-11-26","NC-17","7.3",6868,1,0,0,1,0,0
"/title/tt0380817/","Winter Passing","control","2006-06-15","R","6.4",7632,1,1,0,0,0,0
"/title/tt1480295/","Killing Season","control","2013-07-25","R","5.4",31589,1,0,1,0,0,1
"/title/tt0410297/","The Lake House","control","2006-06-16","PG","6.8",123792,1,0,0,1,1,0
"/title/tt0383028/","Synecdoche, New York","control","2008-11-21","R","7.5",66165,1,1,0,0,0,0
"/title/tt0087089/","The Cotton Club","control","1984-12-14","R","6.5",13999,1,0,0,0,0,1
"/title/tt0129387/","There's Something About Mary","control","1998-07-15","R","7.1",264625,0,1,0,1,0,0
"/title/tt0146984/","The Legend of Bagger Vance","control","2000-11-03","PG-13","6.7",48824,1,0,0,0,1,0
"/title/tt0395972/","North Country","control","2005-10-21","R","7.3",35465,1,0,0,0,0,0
"/title/tt0848228/","The Avengers","control","2012-05-04","PG-13","8.1",1093140,0,0,1,0,1,0
"/title/tt0094933/","D.O.A.","control","1988-03-18","R","6.1",8512,0,0,0,0,0,1
"/title/tt0981072/","The Lucky Ones","control","2008-09-26","R","7.0",12477,1,1,0,0,0,0
"/title/tt0117628/","She's the One","control","1996-08-23","R","6.0",14959,1,1,0,1,0,0
"/title/tt0119080/","Eve's Bayou","control","1997-11-07","R","7.3",7468,1,0,0,0,0,0
"/title/tt0102768/","Regarding Henry","control","1991-07-10","PG-13","6.7",25729,1,0,0,1,0,0
"/title/tt0118158/","White Squall","control","1996-02-02","PG-13","6.6",19198,1,0,0,0,1,0
"/title/tt0432283/","Fantastic Mr. Fox","control","2009-11-25","PG","7.8",161741,0,1,0,0,1,0
"/title/tt0963966/","The Sorcerer's Apprentice","control","2010-07-14","PG","6.1",136841,0,0,1,0,1,0
"/title/tt0171356/","Gun Shy","control","2000-02-04","R","5.7",6283,0,1,0,1,0,1
"/title/tt0212346/","Miss Congeniality","control","2000-12-22","PG-13","6.2",156262,0,1,1,0,0,1
"/title/tt0285462/","Boat Trip","control","2003-03-21","R","4.9",28292,0,1,0,0,0,0
"/title/tt1041829/","The Proposal","control","2009-06-19","PG-13","6.7",254855,1,1,0,1,0,0
"/title/tt0146309/","Thirteen Days","control","2001-01-12","PG-13","7.3",48643,1,0,0,0,0,1
"/title/tt0251127/","How to Lose a Guy in 10 Days","control","2003-02-07","PG-13","6.4",177970,0,1,0,1,0,0
"/title/tt0118647/","The Assignment","control","1997-09-26","R","6.9",7993,0,0,1,0,0,1
"/title/tt0450405/","Cirque du Freak: The Vampire's Assistant","control","2009-10-23","PG-13","5.9",38466,0,0,1,0,1,0
"/title/tt0816692/","Interstellar","control","2014-11-07","PG-13","8.6",1160988,1,0,0,0,1,0
"/title/tt0312528/","The Cat in the Hat","control","2003-11-21","PG","3.8",40951,0,1,0,0,1,0
"/title/tt1403865/","True Grit","control","2010-12-22","PG-13","7.6",266665,1,0,0,0,1,0
"/title/tt0171359/","Hamlet","control","2000-06-23","R","6.0",8467,1,0,0,1,0,1
"/title/tt0344510/","A Very Long Engagement","control","2005-01-14","R","7.7",66361,1,0,0,1,0,1
"/title/tt0323033/","Laws of Attraction","control","2004-04-30","PG-13","5.9",20152,0,1,0,1,0,0
"/title/tt1661382/","Grudge Match","control","2013-12-25","PG-13","6.4",51380,1,1,0,0,0,0
"/title/tt0283426/","The Jungle Book 2","control","2003-02-14","G","5.4",12902,0,0,0,0,1,0
"/title/tt0278504/","Insomnia","control","2002-05-24","R","7.2",241555,1,0,0,0,0,1
"/title/tt2404311/","The Family","control","2013-09-13","R","6.3",97894,0,1,0,0,0,1
"/title/tt0149691/","Anywhere But Here","control","1999-11-12","PG-13","6.2",15655,1,1,0,0,0,0
"/title/tt1229340/","Anchorman 2: The Legend Continues","control","2013-12-18","PG-13","6.3",146375,0,1,0,0,0,0
"/title/tt0857265/","Sleuth","control","2007-11-23","R","6.5",27923,1,0,0,0,0,1
"/title/tt0117791/","Surviving Picasso","control","1996-09-20","R","6.4",6270,1,0,0,1,0,0
"/title/tt0159365/","Cold Mountain","control","2003-12-25","R","7.2",127001,1,0,0,0,1,0
"/title/tt0954990/","The Yellow Handkerchief","control","2009-11-19","PG-13","6.8",7294,1,0,0,1,0,0
"/title/tt2015381/","Guardians of the Galaxy","control","2014-08-01","PG-13","8.1",826575,0,0,1,0,1,0
"/title/tt0433362/","Daybreakers","control","2010-01-08","R","6.5",112560,0,0,1,0,1,1
"/title/tt0146882/","High Fidelity","control","2000-03-31","R","7.5",153073,1,1,0,0,0,0
"/title/tt0144168/","Dick","control","1999-08-04","PG-13","6.1",16880,0,1,0,0,0,0
"/title/tt0765429/","American Gangster","control","2007-11-02","R","7.8",349900,1,0,0,0,0,1
"/title/tt0133952/","The Siege","control","1998-11-06","R","6.3",62212,0,0,1,0,0,1
"/title/tt3410834/","Allegiant","control","2016-03-18","PG-13","5.7",83247,0,0,1,0,1,1
"/title/tt0117218/","The Nutty Professor","control","1996-06-28","PG-13","5.6",95310,0,1,0,1,0,0
"/title/tt1745862/","Phil Spector","control","2013-03-24","TV-MA","6.3",5704,1,0,0,0,0,0
"/title/tt0419749/","Find Me Guilty","control","2006-03-17","R","7.1",30074,0,1,0,0,0,1
"/title/tt0118747/","Blues Brothers 2000","control","1998-02-06","PG-13","4.8",28134,0,1,1,0,0,1
"/title/tt0424095/","Flushed Away","control","2006-11-03","PG","6.6",95428,0,1,0,0,1,0
"/title/tt1276104/","Looper","control","2012-09-28","R","7.4",474791,1,0,1,0,0,1
"/title/tt1418377/","I, Frankenstein","control","2014-01-24","PG-13","5.1",72184,0,0,1,0,1,1
"/title/tt1601913/","The Grey","control","2012-01-27","R","6.8",219528,1,0,1,0,1,0
"/title/tt0469494/","There Will Be Blood","control","2008-01-25","R","8.1",431595,1,0,0,0,0,0
"/title/tt0108330/","This Boy's Life","control","1993-04-23","R","7.3",39846,1,0,0,0,0,0
"/title/tt0149624/","All the Pretty Horses","control","2000-12-25","PG-13","5.8",12047,1,0,0,1,0,0
"/title/tt1386588/","The Other Guys","control","2010-08-06","PG-13","6.7",209481,0,1,1,0,0,1
"/title/tt1758795/","The To Do List","control","2013-07-26","R","5.8",32888,0,1,0,1,0,0
"/title/tt1446714/","Prometheus","control","2012-06-08","R","7.0",515334,0,0,0,0,1,1
"/title/tt0357413/","Anchorman: The Legend of Ron Burgundy","control","2004-07-09","PG-13","7.2",293154,0,1,0,0,0,0
"/title/tt0810913/","Jack and Jill","control","2011-11-11","PG","3.4",66810,0,1,0,0,0,0
"/title/tt0460792/","Fast Food Nation","control","2006-11-17","R","6.3",21984,1,1,0,1,0,0
